id,name,experiences_offered,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,factor_city
2481869,Airy + Bright Queen Anne Cottage,none,5177328,Andrea,2013-02-21,within an hour,0.98,1.00,TRUE,Queen Anne,6,6,"    email  ,   phone  ,   facebook  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"7th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Apartment,Entire home/apt,4,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials""",NA,$175.00 ,"$1,000.00 ","$3,200.00 ",NA,$40.00 ,1,$0.00 ,2,365,today,TRUE,19,46,62,323,1/4/2016,38,2014-05-01,2015-10-11,96,10,10,10,10,10,10,FALSE,NA,FALSE,strict,TRUE,TRUE,6,1.86,Seattle
1110749,Queen Anne 3 bed near everything,none,5325329,Blair,2013-03-04,within a few hours,0.97,1.00,FALSE,Queen Anne,9,9,"    email  ,   phone  ,   facebook  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"5th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,House,Entire home/apt,6,1.5,3,3,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""",NA,$325.00 ,NA,NA,$500.00 ,$100.00 ,6,$60.00 ,2,1125,today,TRUE,23,50,77,162,1/4/2016,68,2013-06-15,2015-12-21,92,9,9,10,9,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,8,2.18,Seattle
5978498,1914 Stunner View Ocean Mountain,none,31037494,Silvia,2015-04-11,within a day,0.60,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"11th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,House,Entire home/apt,4,3,3,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""",NA,$175.00 ,$699.00 ,"$2,388.00 ",$200.00 ,$80.00 ,1,$0.00 ,4,120,4 days ago,TRUE,0,0,9,213,1/4/2016,8,2015-07-06,2015-12-03,88,9,9,9,9,10,9,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,1.31,Seattle
5021081,Seattle Queen Anne Beauty,none,25906186,Vacation,2015-01-10,within an hour,0.71,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   facebook  ,   google  ,   reviews  ,   jumio    ",TRUE,TRUE,"14th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,House,Entire home/apt,7,3.5,4,3,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Essentials"",""Shampoo""",NA,$222.00 ,"$1,325.00 ","$4,650.00 ",$500.00 ,$250.00 ,7,$75.00 ,2,1125,today,TRUE,0,0,0,2,1/4/2016,5,2015-08-07,2015-11-12,75,8,9,8,9,9,8,FALSE,NA,TRUE,strict,FALSE,FALSE,1,0.99,Seattle
1686930,The Hideaway- Queen Anne/downtown,none,8916363,Paige,2013-09-18,within an hour,1.00,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   reviews    ",TRUE,FALSE,"West Galer Street, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Apartment,Entire home/apt,4,1,2,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Dog(s)"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$159.00 ,NA,NA,$250.00 ,$99.00 ,1,$0.00 ,1,1125,today,TRUE,11,38,68,309,1/4/2016,62,2013-10-08,2015-12-07,97,10,10,10,10,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,1,2.27,Seattle
7680289,QUEEN ANNE VIEW ONE! - SEATTLE,none,40335071,Kevin,2015-08-02,within an hour,1.00,1.00,FALSE,Queen Anne,2,2,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"12th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Apartment,Entire home/apt,4,1,1,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$125.00 ,$800.00 ,"$2,700.00 ",NA,$50.00 ,2,$25.00 ,2,365,2 weeks ago,TRUE,30,60,90,353,1/4/2016,19,2015-08-27,2015-11-29,95,10,10,10,10,10,10,FALSE,NA,TRUE,moderate,FALSE,FALSE,2,4.35,Seattle
7207641,"URBAN SANCTUARY, 3BR, QUEEN ANNE",none,6544973,Joe & Anna,2013-05-23,within a day,0.50, ,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   facebook  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"3rd Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,House,Entire home/apt,8,3,3,3,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Dog(s)"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Essentials"",""Shampoo""",NA,$348.00 ,"$2,500.00 ",NA,$750.00 ,$150.00 ,6,$20.00 ,3,1125,5 months ago,TRUE,0,0,0,153,1/4/2016,5,2015-08-04,2015-09-03,96,10,10,10,10,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,1,0.97,Seattle
5062445,Cozy Homebase Close to Downtown,none,21072725,Chris,2014-09-08,a few days or more,0.31,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   facebook  ,   reviews    ",TRUE,FALSE,"West Howe Street, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,House,Private room,1,1,1,1,Futon,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Essentials""",NA,$45.00 ,$450.00 ,"$1,500.00 ",NA,NA,1,$0.00 ,1,1125,4 days ago,TRUE,28,58,88,363,1/4/2016,7,2015-05-17,2015-12-08,97,9,8,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,0.9,Seattle
8925878,VIEW QUEEN ANNE! - VINTAGE SEATTLE,none,40335071,Kevin,2015-08-02,within an hour,1.00,1.00,FALSE,Queen Anne,2,2,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"12th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Apartment,Entire home/apt,4,1,1,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Essentials"",""Shampoo""",NA,$150.00 ,$950.00 ,"$2,950.00 ",NA,$50.00 ,2,$25.00 ,2,365,2 weeks ago,TRUE,16,46,76,351,1/4/2016,2,2015-10-25,2015-12-18,100,10,10,10,10,10,10,FALSE,NA,TRUE,moderate,FALSE,FALSE,2,0.83,Seattle
6389657,Cute little Seattle Studio!,none,2052160,Ruth,2012-04-02,within a few hours,1.00,1.00,TRUE,Queen Anne,1,1,"    email  ,   phone  ,   facebook  ,   google  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"Queen Anne Avenue North, Seattle, WA 98109, United States",Queen Anne,West Queen Anne,Seattle,WA,98109,Apartment,Entire home/apt,2,1,0,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$80.00 ,NA,NA,NA,$20.00 ,1,$0.00 ,3,1125,today,TRUE,12,38,40,201,1/4/2016,11,2015-07-22,2015-08-19,98,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,1.98,Seattle
4218733,Walker's Dream on Queen Anne Hill,none,21896205,Henry,2014-09-28,within an hour,1.00,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"W. Crockett St., Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Apartment,Entire home/apt,4,1,1,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Essentials"",""Shampoo"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$110.00 ,NA,NA,$100.00 ,$40.00 ,2,$15.00 ,2,1125,2 days ago,TRUE,19,46,76,351,1/4/2016,71,2014-10-09,2016-01-01,90,10,8,10,10,10,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,4.7,Seattle
2715623,"DARLING VINTAGE COTTAGE, QUEEN ANNE",none,8242272,Debera,2013-08-18,within a few hours,1.00,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"-11th Ave. W., Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,House,Entire home/apt,3,1,1,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Indoor Fireplace"",""Heating"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$148.00 ,NA,NA,NA,$100.00 ,2,$20.00 ,3,365,today,TRUE,0,13,43,310,1/4/2016,9,2014-06-02,2015-10-29,91,9,10,9,9,10,10,FALSE,NA,FALSE,strict,TRUE,TRUE,1,0.46,Seattle
1392332,Modern Eco-Friendly View Retreat,none,2315558,Holly,2012-05-07, , , ,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"11th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,House,Entire home/apt,4,1.5,2,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Pets Allowed"",""Hot Tub"",""Indoor Fireplace"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$350.00 ,"$2,100.00 ",NA,$500.00 ,$100.00 ,4,$0.00 ,2,30,5 months ago,TRUE,0,3,33,308,1/4/2016,41,2013-07-29,2015-07-31,98,10,10,10,10,10,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,1.38,Seattle
7308567,Beautiful 1 Bedrm in Queen Anne,none,17597607,Nicole,2014-07-03,within an hour,1.00,1.00,TRUE,Queen Anne,1,1,"    email  ,   phone  ,   reviews  ,   jumio    ",TRUE,TRUE,"3rd Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Apartment,Entire home/apt,3,1.5,1,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$150.00 ,NA,NA,NA,$50.00 ,1,$0.00 ,2,1125,today,TRUE,8,34,64,339,1/4/2016,18,2015-07-28,2015-12-31,98,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,3.35,Seattle
6575380,One bedroom with Lounge,none,34392395,Sam,2015-05-27,within a day,0.50,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"1st Avenue North, Seattle, WA 98109, United States",Queen Anne,West Queen Anne,Seattle,WA,98109,House,Private room,5,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Free Parking on Premises"",""Hot Tub"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials""",NA,$150.00 ,$540.00 ,"$1,911.00 ",NA,NA,1,$0.00 ,1,1125,3 weeks ago,TRUE,0,0,11,285,1/4/2016,9,2015-08-22,2015-09-20,100,10,10,9,9,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,1.99,Seattle
6004058,LOWER QUEEN ANNE STUDIO W/PATIO,none,9031463,Marina,2013-09-24,within a day,0.50,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"West Olympic Place, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Apartment,Entire home/apt,2,1,0,1,Futon,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$100.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,4 weeks ago,TRUE,28,58,87,87,1/4/2016,20,2015-04-18,2016-01-02,92,9,9,9,9,9,9,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,2.29,Seattle
9550869,Queen Anne Craftsman,none,12867960,Maureen,2014-03-06,within a day,0.90,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   jumio    ",TRUE,TRUE,"10th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Bungalow,Entire home/apt,10,3,4,4,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",""Essentials"",Hangers",NA,$349.00 ,NA,NA,NA,$200.00 ,1,$0.00 ,1,1125,3 days ago,TRUE,30,60,90,354,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,strict,FALSE,FALSE,1,NA,Seattle
8515408,Queen Anne Hill Craftsman studio,none,3502513,Jennifer,2012-09-07,within an hour,1.00,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"3rd Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Bungalow,Entire home/apt,2,1,0,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Dog(s)"",""Cat(s)"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials""",NA,$110.00 ,$700.00 ,NA,NA,$50.00 ,1,$0.00 ,2,1125,a week ago,TRUE,30,60,89,89,1/4/2016,3,2015-10-12,2015-12-31,100,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,1.06,Seattle
5383192,Craftsman House Near Everything,none,27606550,Christine,2015-02-11, , , ,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   google  ,   linkedin  ,   reviews  ,   manual_offline  ,   jumio    ",TRUE,TRUE,"West Boston Street, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,House,Entire home/apt,4,1,1,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Wheelchair Accessible"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$160.00 ,"$1,140.00 ",NA,$100.00 ,$55.00 ,2,$25.00 ,2,1125,4 weeks ago,TRUE,0,0,20,295,1/4/2016,1,2015-06-29,2015-06-29,100,8,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,0.16,Seattle
1112092,Seattle Backyard Cottage-Queen Anne,none,5856339,Annie,2013-04-10,within an hour,1.00,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"6th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,House,Entire home/apt,4,1,1,3,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Indoor Fireplace"",""Heating""",NA,$130.00 ,"$1,000.00 ","$2,700.00 ",$140.00 ,$75.00 ,2,$25.00 ,3,1125,2 weeks ago,TRUE,30,60,89,89,1/4/2016,26,2013-05-05,2015-12-29,95,10,10,9,10,10,9,FALSE,NA,TRUE,moderate,FALSE,FALSE,1,0.8,Seattle
7772661,:: Carriage House :: Queen Anne ::,none,40885963,Michael,2015-08-08,within an hour,1.00,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   google  ,   reviews  ,   jumio    ",TRUE,TRUE,"10th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,House,Entire home/apt,2,1,0,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$99.00 ,NA,NA,NA,$50.00 ,2,$50.00 ,1,1125,1 week ago,TRUE,25,51,81,142,1/4/2016,2,2015-12-20,2015-12-21,100,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,2,Seattle
9254900,STUDIO APARTMENT WITH A VIEW,none,27128936,Anisa,2015-02-02,within an hour,1.00,1.00,FALSE,NA,1,1,"    email  ,   phone  ,   google  ,   kba    ",TRUE,TRUE,"13th Avenue West, Seattle, WA 98119, United States",NA,West Queen Anne,Seattle,WA,98119,Apartment,Entire home/apt,2,1,0,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Washer"",""Dryer"",""Essentials""",NA,$100.00 ,NA,"$2,000.00 ",NA,$40.00 ,1,$0.00 ,1,1125,4 days ago,TRUE,0,15,29,29,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,NA,Seattle
7714294,Top Floor Apt. W/ Spectacular View!,none,3521823,Elise,2012-09-10, , , ,FALSE,Queen Anne,2,2,"    email  ,   phone  ,   facebook  ,   reviews  ,   jumio    ",TRUE,TRUE,"10th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Apartment,Entire home/apt,3,1,1,1,Futon,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Cat(s)"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Essentials"",""Shampoo""",NA,$137.00 ,$815.00 ,NA,NA,$20.00 ,2,$20.00 ,2,1125,4 days ago,TRUE,0,0,28,303,1/4/2016,3,2015-08-18,2015-09-03,100,10,10,10,10,10,10,FALSE,NA,TRUE,moderate,FALSE,FALSE,2,0.64,Seattle
10310373,"Cozy, cute, Queen Anne living",none,53050379,Ana,2016-01-02, , , ,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   facebook    ",TRUE,FALSE,"14th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Apartment,Private room,3,1,1,1,Real Bed,"""Air Conditioning"",""Kitchen"",""Free Parking on Premises"",""Pets Allowed"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Essentials"",""Shampoo"",""Lock on Bedroom Door"",Hangers",NA,$20.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,yesterday,TRUE,18,46,76,351,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,NA,Seattle
9368342,"Beautiful, Modern Townhouse",none,1039322,Manomi,2011-08-30,within a few hours,1.00,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"8th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Townhouse,Entire home/apt,2,1.5,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Indoor Fireplace"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo"",Hangers,""Hair""Dryer"""",Iron",NA,$150.00 ,NA,NA,$500.00 ,$50.00 ,2,$30.00 ,4,1125,a week ago,TRUE,0,0,0,212,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,strict,FALSE,FALSE,1,NA,Seattle
6361863,Located in the heart of Queen Anne,none,25150356,Kurt & Anna,2014-12-24,within an hour,1.00,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"3rd Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Wireless Internet"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Essentials"",""Shampoo"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$145.00 ,NA,NA,$100.00 ,$30.00 ,2,$10.00 ,2,1125,today,TRUE,15,39,69,331,1/4/2016,44,2015-05-16,2016-01-01,94,10,10,10,10,10,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,5.64,Seattle
8105221,Cozy room in Modern Queen Anne Home,none,15155647,Shiri,2014-05-06,within a day,0.70,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"Gilman Drive West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Townhouse,Private room,2,1,1,1,Futon,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",Breakfast,""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Essentials"",""Shampoo""",NA,$80.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,2 weeks ago,TRUE,30,60,90,364,1/4/2016,10,2015-09-07,2015-11-29,100,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,2.5,Seattle
3269390,Stand alone Guest Cottage,none,12171359,Diane,2014-02-12,within an hour,1.00,1.00,TRUE,Queen Anne,3,3,"    email  ,   phone  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"6th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,House,Entire home/apt,2,1,0,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$95.00 ,NA,NA,$200.00 ,$60.00 ,1,$0.00 ,3,1125,1 week ago,TRUE,18,32,50,321,1/4/2016,77,2014-06-23,2015-12-28,98,10,10,10,10,10,10,FALSE,NA,TRUE,moderate,FALSE,FALSE,1,4.12,Seattle
4566393,Beautiful West Queen Anne Craftsman,none,23669617,Irmela,2014-11-12, , , ,FALSE,Queen Anne,1,1,"    email  ,   phone    ",TRUE,FALSE,"7th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,House,Entire home/apt,4,2.5,3,3,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Indoor Fireplace"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Shampoo""",NA,$400.00 ,"$2,100.00 ","$7,500.00 ",$750.00 ,$120.00 ,4,$20.00 ,2,1125,13 months ago,TRUE,30,60,90,365,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,NA,Seattle
9282409,Bright & Airy room w/ $1M views,none,560743,Zachary,2011-05-05,within a day,1.00,1.00,FALSE,Queen Anne,1,1,"    email  ,   phone  ,   facebook  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"9th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,House,Private room,2,2,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Essentials"",""Shampoo""",NA,$85.00 ,$450.00 ,NA,NA,NA,1,$0.00 ,2,1125,7 weeks ago,TRUE,0,0,0,247,1/4/2016,2,2015-11-20,2015-12-12,100,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,1.3,Seattle
8095168,Private room in upper QA w/ view!,none,3521823,Elise,2012-09-10, , , ,FALSE,Queen Anne,2,2,"    email  ,   phone  ,   facebook  ,   reviews  ,   jumio    ",TRUE,TRUE,"10th Avenue West, Seattle, WA 98119, United States",Queen Anne,West Queen Anne,Seattle,WA,98119,Apartment,Private room,2,1,1,1,Futon,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",""Dog(s)"",""Cat(s)"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$70.00 ,NA,NA,NA,$20.00 ,1,$0.00 ,1,1125,2 months ago,TRUE,0,0,0,103,1/4/2016,1,2015-09-08,2015-09-08,100,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,2,0.25,Seattle
